Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_50_6592_01A	6	0.81	5.081	84.683%	1.871	59.166%	0.82629	0.801
TCGA_50_6593_01A	6	0.992	3.819	63.65%	1.444	32.289%	0.3839	0.994
TCGA_53_7624_01A	12	0.912	9.451	78.758%	2.589	43.15%	0.88879	0.908
TCGA_53_7813_01A	3	0.864	2.154	71.8%	0.895	51.673%	0.68732	0.859
TCGA_55_6970_01A	2	0.611	2.953	147.65%	1.149	81.247%	2.53343	0.602
TCGA_55_6979_01A	2	1.0	0.277	13.85%	0.142	7.1%	0.07188	1.0
TCGA_55_6985_01A	10	0.857	9.974	99.74%	2.522	56.394%	0.86121	0.853
TCGA_55_7281_01A	5	0.908	3.87	77.4%	1.587	47.85%	1.39231	0.905
TCGA_55_7573_01A	1	0.965	1.143	114.3%	0.583	58.3%	0.84788	0.974
TCGA_55_7574_01A	4	1.0	0.555	13.875%	0.284	7.1%	0.07188	1.0
TCGA_55_7725_01A	1	0.425	1.808	180.8%	0.927	92.7%	2.3411	0.428
TCGA_55_7728_01A	2	0.738	2.735	136.75%	1.05	74.246%	1.38955	0.741
TCGA_55_7911_01A	4	0.713	3.909	97.725%	1.417	70.85%	1.45219	0.695
TCGA_55_7914_01A	4	0.914	2.457	61.425%	1.006	41.07%	0.84907	0.911
TCGA_55_7995_01A	3	0.899	2.093	69.767%	0.982	43.916%	1.02148	0.897
TCGA_55_8096_01A	7	0.954	5.161	73.729%	1.602	36.752%	0.58666	0.954
TCGA_55_8203_01A	7	0.921	4.469	63.843%	1.41	39.106%	0.80837	0.917
TCGA_55_8208_01A	4	0.824	3.362	84.05%	1.159	57.95%	0.83657	0.814
TCGA_55_8299_01A	5	0.826	4.798	95.96%	1.494	56.468%	1.11168	0.817
TCGA_55_8506_01A	17	0.964	9.408	55.341%	2.318	26.766%	0.54364	0.962
TCGA_55_8510_01A	7	0.896	5.834	83.343%	1.496	49.867%	0.6172	0.893
TCGA_55_8511_01A	10	0.923	8.473	84.73%	2.069	42.233%	0.81518	0.92
TCGA_55_8616_01A	16	0.923	13.11	81.938%	3.493	45.094%	1.25016	0.919
TCGA_55_A48X_01A	18	0.963	11.248	62.489%	2.447	28.446%	0.7148	0.961
TCGA_55_A492_01A	3	0.264	5.58	186.0%	2.159	96.553%	3.02141	0.22
TCGA_55_A493_01A	7	0.744	7.83	111.857%	2.307	76.9%	2.16783	0.727
TCGA_55_A494_01A	5	0.662	5.514	110.28%	1.693	75.713%	1.46858	0.633
TCGA_62_A46O_01A	18	0.989	7.846	43.589%	1.895	15.473%	0.41654	0.989
TCGA_62_A46R_01A	1	0.965	1.143	114.3%	0.583	58.3%	0.84788	0.974
TCGA_64_1679_01A	6	0.805	5.982	99.7%	1.677	59.291%	1.14224	0.792
TCGA_64_5781_01A	12	0.922	9.472	78.933%	2.046	43.621%	0.64829	0.919
TCGA_67_3770_01A	3	0.807	2.382	79.4%	1.028	59.352%	1.50762	0.799
TCGA_67_3774_01A	1	1.0	0.139	13.9%	0.071	7.1%	0.07188	1.0
TCGA_67_6217_01A	5	0.972	1.942	38.84%	1.172	28.425%	0.58847	0.971
TCGA_69_7973_01A	7	0.877	6.949	99.271%	1.769	53.337%	0.81899	0.874
TCGA_69_7974_01A	12	0.958	7.267	60.558%	1.869	28.839%	0.86796	0.956
TCGA_69_7979_01A	33	0.989	12.647	38.324%	2.891	15.431%	0.34089	0.989
TCGA_69_7980_01A	22	0.977	11.485	52.205%	2.475	25.528%	0.38903	0.976
TCGA_73_4662_01A	2	1.0	0.277	13.85%	0.142	7.1%	0.07188	1.0
TCGA_73_4666_01A	7	0.9	7.083	101.186%	2.033	52.492%	0.77569	0.902
TCGA_73_4670_01A	5	0.97	1.983	39.66%	1.19	28.862%	0.82941	0.97
TCGA_73_7498_01A	1	0.051	1.977	197.7%	1.014	101.4%	4.46281	-0.007
TCGA_78_7145_01A	3	0.895	1.995	66.5%	1.274	56.975%	1.78851	0.893
TCGA_78_7146_01A	5	0.804	5.041	100.82%	1.574	59.492%	1.3316	0.793
TCGA_78_7147_01A	2	0.735	1.845	92.25%	0.959	67.812%	1.22968	0.727
TCGA_78_7153_01A	1	0.279	1.831	183.1%	0.96	96.0%	2.46954	0.257
TCGA_78_7158_01A	4	0.951	2.227	55.675%	0.991	31.338%	0.77227	0.95
TCGA_78_7159_01A	11	0.958	7.299	66.355%	1.849	28.877%	0.68517	0.957
TCGA_78_7161_01A	3	0.895	1.996	66.533%	1.275	57.02%	1.87835	0.893
TCGA_78_7220_01A	10	0.829	9.074	90.74%	2.392	56.38%	0.9055	0.815
TCGA_83_5908_01A	4	0.99	2.585	64.625%	1.118	35.354%	0.3929	0.992
TCGA_86_6851_01A	13	0.983	7.655	58.885%	2.116	22.686%	0.60751	0.983
TCGA_86_8056_01A	1	1.0	0.139	13.9%	0.071	7.1%	0.07188	1.0
TCGA_91_6830_01A	3	0.616	3.656	121.867%	1.365	78.808%	1.63684	0.596
TCGA_91_6836_01A	7	0.956	4.019	57.414%	1.293	29.663%	0.66501	0.954
TCGA_91_6847_01A	2	0.447	3.427	171.35%	1.278	90.368%	1.97966	0.429
TCGA_95_7039_01A	17	0.992	6.09	35.824%	1.654	13.46%	0.31848	0.992
TCGA_95_7043_01A	12	0.918	9.376	78.133%	2.429	44.347%	0.62611	0.915
TCGA_95_7948_01A	1	0.965	1.143	114.3%	0.583	58.3%	0.84788	0.974
TCGA_95_A4VK_01A	7	0.735	6.749	96.414%	1.795	67.845%	1.15236	0.704
TCGA_95_A4VN_01A	15	0.978	7.192	47.947%	2.226	21.52%	0.48685	0.977
TCGA_95_A4VP_01A	2	0.776	1.808	90.4%	0.897	63.427%	1.05643	0.77
TCGA_97_7547_01A	5	0.808	4.992	99.84%	1.558	58.887%	1.45999	0.798
TCGA_97_8175_01A	1	0.089	1.96	196.0%	1.006	100.6%	3.90541	0.038
TCGA_97_A4M0_01A	2	0.931	1.273	63.65%	0.589	41.649%	0.45698	0.93
TCGA_97_A4M3_01A	6	0.92	4.081	68.017%	1.361	39.289%	0.84215	0.916
TCGA_99_7458_01A	7	0.963	3.962	56.6%	2.065	39.741%	1.15157	0.962
TCGA_J2_8194_01A	1	0.038	1.983	198.3%	1.017	101.7%	4.7564	-0.022
TCGA_J2_A4AD_01A	10	0.909	7.758	77.58%	2.104	44.857%	0.95305	0.904
TCGA_J2_A4AG_01A	3	0.899	2.093	69.767%	0.982	43.916%	1.02148	0.897
TCGA_L4_A4E5_01A	5	0.923	4.502	90.04%	1.353	51.139%	0.64012	0.929
TCGA_L9_A443_01A	12	0.978	6.343	52.858%	1.649	22.036%	0.51734	0.977
TCGA_L9_A444_01A	18	0.996	4.147	23.039%	1.376	9.113%	0.29702	0.996
TCGA_MP_A4T4_01A	5	0.798	5.113	102.26%	1.596	60.323%	1.26237	0.787
TCGA_MP_A4TF_01A	9	0.891	6.33	70.333%	2.27	45.4%	1.17348	0.886
TCGA_MP_A4TH_01A	1	1.0	0.139	13.9%	0.071	7.1%	0.07188	1.0
TCGA_NJ_A4YQ_01A	17	0.963	11.572	68.071%	2.629	29.96%	0.55413	0.961
TCGA_NJ_A55O_01A	4	0.89	2.932	73.3%	1.124	45.887%	0.99542	0.885
TCGA_O1_A52J_01A	3	0.899	2.093	69.767%	0.982	43.916%	1.02148	0.897
