Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_49_4507_01A	5	0.683	5.377	107.54%	1.648	73.701%	1.38628	0.657
TCGA_49_6744_01A	7	0.896	5.586	79.8%	1.615	44.792%	0.95487	0.891
TCGA_49_6761_01A	2	0.275	3.578	178.9%	1.369	96.803%	2.82211	0.232
TCGA_49_6767_01A	4	0.824	3.81	95.25%	1.558	63.605%	1.78104	0.819
TCGA_50_5051_01A	2	1.0	0.499	24.95%	0.255	12.75%	0.13332	1.0
TCGA_50_5941_01A	7	0.689	8.95	127.857%	2.406	80.2%	2.03472	0.666
TCGA_50_5942_01A	2	0.602	2.957	147.85%	1.154	81.6%	2.5018	0.592
TCGA_50_6590_01A	19	0.977	11.339	59.679%	2.586	22.768%	0.68875	0.976
TCGA_50_6592_01A	6	0.817	6.538	108.967%	1.969	62.265%	0.92145	0.813
TCGA_50_6593_01A	6	0.982	4.586	76.433%	1.709	38.214%	0.48847	0.985
TCGA_53_7624_01A	12	0.897	10.705	89.208%	2.781	46.35%	0.98131	0.892
TCGA_53_7813_01A	3	0.828	2.631	87.7%	1.0	57.735%	0.80445	0.821
TCGA_55_6970_01A	2	0.551	3.153	157.65%	1.203	85.065%	2.42701	0.54
TCGA_55_6979_01A	2	1.0	0.499	24.95%	0.255	12.75%	0.13332	1.0
TCGA_55_6985_01A	10	0.82	9.87	98.7%	2.609	58.339%	0.86776	0.807
TCGA_55_7281_01A	5	0.907	3.838	76.76%	1.519	45.8%	1.37	0.904
TCGA_55_7573_01A	1	0.924	1.322	132.2%	0.676	67.6%	1.08222	0.941
TCGA_55_7574_01A	4	1.0	0.998	24.95%	0.509	12.725%	0.13332	1.0
TCGA_55_7725_01A	1	0.354	1.808	180.8%	0.939	93.9%	2.34115	0.34
TCGA_55_7728_01A	2	0.729	2.881	144.05%	1.084	76.65%	1.38302	0.738
TCGA_55_7911_01A	4	0.706	3.966	99.15%	1.416	70.8%	1.57142	0.687
TCGA_55_7914_01A	4	0.906	2.965	74.125%	1.073	43.805%	0.91936	0.903
TCGA_55_7995_01A	3	0.896	1.975	65.833%	1.171	52.369%	1.27675	0.894
TCGA_55_8096_01A	7	0.961	4.121	58.871%	1.254	28.769%	0.54094	0.959
TCGA_55_8203_01A	7	0.912	5.306	75.8%	1.503	41.686%	0.88166	0.907
TCGA_55_8208_01A	4	0.767	4.184	104.6%	1.309	65.45%	0.99794	0.754
TCGA_55_8299_01A	5	0.791	5.125	102.5%	1.617	61.117%	1.27429	0.78
TCGA_55_8506_01A	17	0.967	10.757	63.276%	2.521	29.11%	0.52793	0.966
TCGA_55_8510_01A	7	0.879	6.451	92.157%	1.59	53.0%	0.69697	0.876
TCGA_55_8511_01A	10	0.91	9.224	92.24%	2.209	45.091%	0.84931	0.907
TCGA_55_8616_01A	16	0.92	13.934	87.087%	3.776	48.748%	1.28409	0.917
TCGA_55_A48X_01A	18	0.964	10.818	60.1%	2.299	26.725%	0.7125	0.962
TCGA_55_A492_01A	3	0.245	5.486	182.867%	2.199	98.342%	2.92869	0.206
TCGA_55_A493_01A	7	0.739	7.719	110.271%	2.244	74.8%	1.99368	0.721
TCGA_55_A494_01A	5	0.65	5.634	112.68%	1.725	77.144%	1.51132	0.621
TCGA_62_A46O_01A	18	0.99	7.45	41.389%	1.806	14.746%	0.40064	0.989
TCGA_62_A46R_01A	1	0.924	1.322	132.2%	0.676	67.6%	1.08222	0.941
TCGA_64_1679_01A	6	0.808	5.637	93.95%	1.667	58.937%	1.15359	0.795
TCGA_64_5781_01A	12	0.92	9.174	76.45%	2.002	42.683%	0.64669	0.915
TCGA_67_3770_01A	3	0.789	2.793	93.1%	1.082	62.469%	1.58955	0.78
TCGA_67_3774_01A	1	1.0	0.25	25.0%	0.127	12.7%	0.13332	1.0
TCGA_67_6217_01A	5	0.972	1.923	38.46%	1.039	25.199%	0.57919	0.971
TCGA_69_7973_01A	7	0.862	6.952	99.314%	1.792	54.031%	0.88686	0.855
TCGA_69_7974_01A	12	0.953	8.194	68.283%	2.004	30.922%	0.90676	0.95
TCGA_69_7979_01A	33	0.988	13.957	42.294%	3.269	17.449%	0.36271	0.988
TCGA_69_7980_01A	22	0.963	14.116	64.164%	3.183	32.83%	0.46827	0.963
TCGA_73_4662_01A	2	1.0	0.499	24.95%	0.255	12.75%	0.13332	1.0
TCGA_73_4666_01A	7	0.815	6.62	94.571%	2.247	58.017%	1.04052	0.806
TCGA_73_4670_01A	5	0.971	1.962	39.24%	1.058	25.66%	0.72296	0.97
TCGA_73_7498_01A	1	0.048	1.974	197.4%	1.023	102.3%	4.33666	0.001
TCGA_78_7145_01A	3	0.894	1.997	66.567%	1.181	52.816%	2.02228	0.892
TCGA_78_7146_01A	5	0.788	5.16	103.2%	1.628	61.533%	1.37584	0.777
TCGA_78_7147_01A	2	0.729	1.956	97.8%	0.969	68.519%	1.36246	0.72
TCGA_78_7153_01A	1	0.238	1.871	187.1%	0.972	97.2%	2.74063	0.211
TCGA_78_7158_01A	4	0.95	1.966	49.15%	1.108	35.038%	0.90594	0.949
TCGA_78_7159_01A	11	0.958	6.809	61.9%	1.856	28.986%	0.69333	0.956
TCGA_78_7161_01A	3	0.895	1.988	66.267%	1.177	52.637%	1.52589	0.893
TCGA_78_7220_01A	10	0.807	9.638	96.38%	2.511	59.185%	1.02583	0.791
TCGA_83_5908_01A	4	0.985	3.129	78.225%	1.235	39.054%	0.49933	0.988
TCGA_86_6851_01A	13	0.979	8.879	68.3%	2.477	26.556%	0.70303	0.98
TCGA_86_8056_01A	1	1.0	0.25	25.0%	0.127	12.7%	0.13332	1.0
TCGA_91_6830_01A	3	0.596	3.718	123.933%	1.395	80.54%	1.80011	0.574
TCGA_91_6836_01A	7	0.949	4.745	67.786%	1.408	32.302%	0.7456	0.947
TCGA_91_6847_01A	2	0.241	3.668	183.4%	1.38	97.581%	2.511	0.191
TCGA_95_7039_01A	17	0.991	8.84	52.0%	2.493	20.288%	0.37103	0.991
TCGA_95_7043_01A	12	0.919	9.796	81.633%	2.454	44.804%	0.62224	0.917
TCGA_95_7948_01A	1	0.924	1.322	132.2%	0.676	67.6%	1.08222	0.941
TCGA_95_A4VK_01A	7	0.734	6.585	94.071%	1.797	67.92%	1.14012	0.703
TCGA_95_A4VN_01A	15	0.978	6.557	43.713%	2.174	21.017%	0.48104	0.977
TCGA_95_A4VP_01A	2	0.72	1.981	99.05%	0.982	69.438%	1.46108	0.711
TCGA_97_7547_01A	5	0.766	5.756	115.12%	2.314	87.461%	1.95267	0.759
TCGA_97_8175_01A	1	0.053	1.971	197.1%	1.022	102.2%	4.23599	0.007
TCGA_97_A4M0_01A	2	0.903	1.529	76.45%	0.682	48.225%	0.58977	0.901
TCGA_97_A4M3_01A	6	0.929	5.308	88.467%	1.565	45.178%	0.80956	0.929
TCGA_99_7458_01A	7	0.963	3.936	56.229%	1.799	34.622%	1.04498	0.962
TCGA_J2_8194_01A	1	0.019	1.989	198.9%	1.031	103.1%	5.2418	-0.031
TCGA_J2_A4AD_01A	10	0.906	7.986	79.86%	1.992	42.47%	0.93977	0.9
TCGA_J2_A4AG_01A	3	0.896	1.975	65.833%	1.171	52.369%	1.27675	0.894
TCGA_L4_A4E5_01A	5	0.909	5.062	101.24%	1.446	54.654%	0.74262	0.917
TCGA_L9_A443_01A	12	0.978	6.864	57.2%	1.772	23.679%	0.51514	0.977
TCGA_L9_A444_01A	18	0.996	5.96	33.111%	1.72	11.391%	0.32769	0.995
TCGA_MP_A4T4_01A	5	0.769	5.576	111.52%	1.872	70.755%	1.58657	0.759
TCGA_MP_A4TF_01A	9	0.888	7.183	79.811%	2.336	46.72%	1.18898	0.883
TCGA_MP_A4TH_01A	1	1.0	0.25	25.0%	0.127	12.7%	0.13332	1.0
TCGA_NJ_A4YQ_01A	17	0.961	11.771	69.241%	2.747	31.305%	0.56415	0.96
TCGA_NJ_A55O_01A	4	0.877	3.291	82.275%	1.188	48.5%	1.09628	0.873
TCGA_O1_A52J_01A	3	0.896	1.975	65.833%	1.171	52.369%	1.27675	0.894
