Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_69_7973_01A	7	0.746	8.282	118.314%	2.241	67.569%	1.19717	0.729
TCGA_69_7974_01A	12	0.953	8.006	66.717%	1.959	30.228%	0.92595	0.951
TCGA_69_7979_01A	33	0.984	15.657	47.445%	3.449	18.409%	0.38763	0.984
TCGA_69_7980_01A	22	0.893	16.233	73.786%	4.726	48.745%	0.56689	0.888
TCGA_73_4662_01A	2	0.993	1.393	69.65%	0.714	35.7%	0.42799	0.995
TCGA_73_4666_01A	7	0.807	6.744	96.343%	2.289	59.102%	1.09382	0.798
TCGA_73_4670_01A	5	0.965	3.425	68.5%	1.283	31.117%	0.87734	0.965
TCGA_73_7498_01A	1	0.03	1.984	198.4%	1.027	102.7%	4.83354	-0.021
TCGA_78_7145_01A	3	0.89	2.073	69.1%	1.02	45.616%	1.61545	0.887
TCGA_78_7146_01A	5	0.779	5.357	107.14%	1.689	63.838%	1.49104	0.767
TCGA_78_7147_01A	2	0.717	1.945	97.25%	1.03	72.832%	1.66004	0.709
TCGA_78_7153_01A	1	0.158	1.916	191.6%	0.993	99.3%	3.1756	0.122
TCGA_78_7158_01A	4	0.949	2.66	66.5%	1.062	33.583%	0.79813	0.949
TCGA_78_7159_01A	11	0.953	7.519	68.355%	1.946	30.391%	0.71405	0.951
TCGA_78_7161_01A	3	0.891	2.063	68.767%	1.015	45.392%	1.45769	0.888
TCGA_78_7220_01A	10	0.769	10.626	106.26%	2.786	65.667%	1.19007	0.75
TCGA_83_5908_01A	4	0.963	3.301	82.525%	1.228	38.833%	0.62665	0.964
TCGA_86_6851_01A	13	0.967	8.264	63.569%	2.431	26.063%	0.83183	0.966
TCGA_86_8056_01A	1	0.993	0.696	69.6%	0.357	35.7%	0.42799	0.995
TCGA_91_6830_01A	3	0.599	3.797	126.567%	1.465	84.582%	1.90416	0.581
TCGA_91_6836_01A	7	0.927	5.226	74.657%	1.638	37.578%	0.97698	0.924
TCGA_91_6847_01A	2	0.176	3.737	186.85%	1.42	100.409%	2.72828	0.121
TCGA_95_7039_01A	17	0.985	9.063	53.312%	2.338	19.026%	0.43947	0.984
TCGA_95_7043_01A	12	0.902	10.337	86.142%	2.676	48.857%	0.65683	0.901
TCGA_95_7948_01A	1	0.35	1.815	181.5%	0.941	94.1%	2.38259	0.335
TCGA_95_A4VK_01A	7	0.679	7.628	108.971%	1.943	73.438%	1.21409	0.639
TCGA_95_A4VN_01A	15	0.973	8.026	53.507%	2.377	22.979%	0.57697	0.973
TCGA_95_A4VP_01A	2	0.722	1.924	96.2%	1.02	72.125%	1.50339	0.715
TCGA_97_7547_01A	5	0.766	5.664	113.28%	1.877	70.944%	1.94553	0.755
TCGA_97_8175_01A	1	0.034	1.982	198.2%	1.026	102.6%	4.72095	-0.017
TCGA_97_A4M0_01A	2	0.776	2.108	105.4%	0.923	65.266%	1.11478	0.771
TCGA_97_A4M3_01A	6	0.886	5.202	86.7%	1.61	46.477%	1.07651	0.881
TCGA_99_7458_01A	7	0.958	4.751	67.871%	1.539	29.618%	1.09638	0.957
TCGA_J2_8194_01A	1	0.015	1.992	199.2%	1.03	103.0%	5.50758	-0.037
TCGA_J2_A4AD_01A	10	0.892	8.843	88.43%	2.196	46.819%	1.03163	0.885
TCGA_J2_A4AG_01A	3	0.899	1.995	66.5%	0.981	43.872%	1.03477	0.896
TCGA_L4_A4E5_01A	5	0.919	4.885	97.7%	1.342	50.723%	0.69797	0.923
TCGA_L9_A443_01A	12	0.955	7.967	66.392%	2.219	29.653%	0.64399	0.954
TCGA_L9_A444_01A	18	0.992	10.61	58.944%	3.706	24.544%	0.458	0.992
TCGA_MP_A4T4_01A	5	0.765	5.677	113.54%	1.88	71.057%	1.76157	0.754
TCGA_MP_A4TF_01A	9	0.827	8.847	98.3%	2.837	56.74%	1.5791	0.819
TCGA_MP_A4TH_01A	1	0.993	0.696	69.6%	0.357	35.7%	0.42799	0.995
TCGA_NJ_A4YQ_01A	17	0.943	11.557	67.982%	2.92	33.276%	0.63819	0.94
TCGA_NJ_A55O_01A	4	0.834	3.633	90.825%	1.356	55.358%	1.33704	0.828
TCGA_O1_A52J_01A	3	0.899	1.995	66.5%	0.981	43.872%	1.03477	0.896
