Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_49_4506_01A	5	0.934	2.904	58.08%	1.096	36.533%	0.57763	0.931
TCGA_49_4507_01A	5	0.775	4.596	91.92%	1.416	63.325%	1.06299	0.757
TCGA_49_6744_01A	7	0.913	5.146	73.514%	1.475	40.909%	0.8129	0.908
TCGA_49_6761_01A	2	0.612	2.897	144.85%	1.142	80.752%	2.27165	0.601
TCGA_49_6767_01A	4	0.9	2.698	67.45%	1.072	43.764%	1.13145	0.897
TCGA_50_5051_01A	2	1.0	0.079	3.95%	0.041	2.05%	0.01985	1.0
TCGA_50_5941_01A	7	0.751	7.438	106.257%	2.202	73.4%	1.60107	0.734
TCGA_50_5942_01A	2	0.709	1.976	98.8%	1.035	73.186%	2.08278	0.7
TCGA_50_6590_01A	19	0.978	10.775	56.711%	2.612	22.997%	0.64764	0.977
TCGA_50_6592_01A	6	0.929	4.86	81.0%	1.484	46.928%	0.61796	0.932
TCGA_50_6593_01A	6	0.995	2.601	43.35%	1.112	24.865%	0.24792	0.996
TCGA_53_7624_01A	12	0.927	6.882	57.35%	2.254	37.567%	0.76473	0.923
TCGA_53_7813_01A	3	0.924	1.984	66.133%	0.746	43.07%	0.47903	0.923
TCGA_55_6970_01A	2	0.697	2.043	102.15%	1.014	71.701%	2.39214	0.687
TCGA_55_6979_01A	2	1.0	0.079	3.95%	0.041	2.05%	0.01985	1.0
TCGA_55_6985_01A	10	0.92	8.716	87.16%	2.083	46.577%	0.67087	0.921
TCGA_55_7281_01A	5	0.929	4.705	94.1%	1.518	45.769%	1.04146	0.93
TCGA_55_7573_01A	1	0.991	0.828	82.8%	0.421	42.1%	0.53425	0.994
TCGA_55_7574_01A	4	1.0	0.157	3.925%	0.082	2.05%	0.01985	1.0
TCGA_55_7725_01A	1	0.834	1.469	146.9%	0.755	75.5%	1.32569	0.854
TCGA_55_7728_01A	2	0.937	1.03	51.5%	0.524	37.052%	0.34461	0.936
TCGA_55_7911_01A	4	0.699	3.847	96.175%	1.562	78.1%	1.42576	0.683
TCGA_55_7914_01A	4	0.916	1.988	49.7%	0.983	40.131%	0.74516	0.913
TCGA_55_7995_01A	3	0.948	3.164	105.467%	1.196	53.487%	0.75947	0.957
TCGA_55_8096_01A	7	0.973	3.147	44.957%	1.027	23.561%	0.41106	0.972
TCGA_55_8203_01A	7	0.924	3.771	53.871%	1.383	38.358%	0.68482	0.92
TCGA_55_8208_01A	4	0.907	3.083	77.075%	0.95	47.5%	0.54745	0.905
TCGA_55_8299_01A	5	0.9	3.513	70.26%	1.169	44.184%	0.74586	0.895
TCGA_55_8506_01A	17	0.974	9.058	53.282%	1.981	22.875%	0.47502	0.973
TCGA_55_8510_01A	7	0.934	6.231	89.014%	1.479	49.3%	0.60443	0.946
TCGA_55_8511_01A	10	0.937	6.184	61.84%	1.705	34.803%	0.67426	0.934
TCGA_55_8616_01A	16	0.925	13.254	82.837%	4.24	54.738%	1.20114	0.924
TCGA_55_A48X_01A	18	0.97	10.5	58.333%	2.257	26.237%	0.64855	0.968
TCGA_55_A492_01A	3	0.844	3.93	131.0%	1.445	64.622%	1.61159	0.849
TCGA_55_A493_01A	7	0.742	7.795	111.357%	2.81	93.667%	2.01027	0.731
TCGA_55_A494_01A	5	0.684	5.301	106.02%	1.639	73.298%	1.28158	0.658
TCGA_62_A46O_01A	18	0.992	7.809	43.383%	1.851	15.113%	0.35238	0.992
TCGA_62_A46R_01A	1	0.991	0.828	82.8%	0.421	42.1%	0.53425	0.994
TCGA_64_1679_01A	6	0.863	4.501	75.017%	1.431	50.593%	0.92271	0.854
TCGA_64_5781_01A	12	0.934	8.97	74.75%	1.943	41.425%	0.60743	0.932
TCGA_67_3770_01A	3	0.814	2.013	67.1%	1.014	58.543%	1.39823	0.806
TCGA_67_3774_01A	1	1.0	0.039	3.9%	0.02	2.0%	0.01985	1.0
TCGA_67_6217_01A	5	0.971	1.972	39.44%	1.336	32.403%	0.6879	0.971
TCGA_69_7973_01A	7	0.906	5.225	74.643%	1.495	45.076%	0.65593	0.902
TCGA_69_7974_01A	12	0.963	5.74	47.833%	1.753	27.049%	0.80305	0.961
TCGA_69_7979_01A	33	0.99	14.392	43.612%	3.251	17.353%	0.3422	0.99
TCGA_69_7980_01A	22	0.98	10.393	47.241%	2.102	21.68%	0.37671	0.979
TCGA_73_4662_01A	2	1.0	0.079	3.95%	0.041	2.05%	0.01985	1.0
TCGA_73_4666_01A	7	0.938	6.49	92.714%	1.778	45.908%	0.66876	0.942
TCGA_73_4670_01A	5	0.97	1.998	39.96%	1.346	32.645%	1.2018	0.97
TCGA_73_7498_01A	1	0.098	1.95	195.0%	1.008	100.8%	3.67911	0.054
TCGA_78_7145_01A	3	0.894	1.999	66.633%	1.373	61.402%	2.49887	0.893
TCGA_78_7146_01A	5	0.869	4.152	83.04%	1.322	49.967%	0.97319	0.862
TCGA_78_7147_01A	2	0.76	1.779	88.95%	0.919	64.983%	1.09652	0.753
TCGA_78_7153_01A	1	0.428	1.779	177.9%	0.919	91.9%	2.20145	0.424
TCGA_78_7158_01A	4	0.977	3.203	80.075%	1.212	38.327%	0.53876	0.979
TCGA_78_7159_01A	11	0.973	5.586	50.782%	1.499	23.41%	0.48822	0.971
TCGA_78_7161_01A	3	0.895	1.998	66.6%	1.372	61.358%	2.02307	0.893
TCGA_78_7220_01A	10	0.881	9.226	92.26%	2.215	52.208%	0.79279	0.877
TCGA_83_5908_01A	4	0.994	0.82	20.5%	0.375	11.859%	0.1245	0.994
TCGA_86_6851_01A	13	0.989	3.849	29.608%	1.369	14.677%	0.42947	0.989
TCGA_86_8056_01A	1	1.0	0.039	3.9%	0.02	2.0%	0.01985	1.0
TCGA_91_6830_01A	3	0.752	3.057	101.9%	1.15	66.395%	1.11159	0.741
TCGA_91_6836_01A	7	0.955	3.566	50.943%	1.299	29.801%	0.65776	0.953
TCGA_91_6847_01A	2	0.398	3.47	173.5%	1.301	91.995%	2.05915	0.371
TCGA_95_7039_01A	17	0.992	6.97	41.0%	1.878	15.283%	0.33564	0.992
TCGA_95_7043_01A	12	0.933	8.342	69.517%	2.239	40.878%	0.54886	0.931
TCGA_95_7948_01A	1	0.991	0.828	82.8%	0.421	42.1%	0.53425	0.994
TCGA_95_A4VK_01A	7	0.773	5.851	83.586%	1.692	63.952%	1.0421	0.747
TCGA_95_A4VN_01A	15	0.98	6.108	40.72%	2.081	20.118%	0.4783	0.979
TCGA_95_A4VP_01A	2	0.764	2.576	128.8%	1.005	71.064%	1.33332	0.764
TCGA_97_7547_01A	5	0.854	3.928	78.56%	1.379	52.121%	1.15434	0.847
TCGA_97_8175_01A	1	0.093	1.952	195.2%	1.009	100.9%	3.72892	0.049
TCGA_97_A4M0_01A	2	0.967	0.867	43.35%	0.422	29.84%	0.27703	0.967
TCGA_97_A4M3_01A	6	0.938	4.545	75.75%	1.455	42.002%	0.68136	0.939
TCGA_99_7458_01A	7	0.962	3.992	57.029%	2.337	44.976%	1.57043	0.962
TCGA_J2_8194_01A	1	0.025	1.987	198.7%	1.026	102.6%	5.0301	-0.027
TCGA_J2_A4AD_01A	10	0.917	7.376	73.76%	1.977	42.15%	0.82465	0.913
TCGA_J2_A4AG_01A	3	0.948	3.164	105.467%	1.196	53.487%	0.75947	0.957
TCGA_L4_A4E5_01A	5	0.964	2.477	49.54%	0.756	28.574%	0.31732	0.962
TCGA_L9_A443_01A	12	0.982	4.77	39.75%	1.401	18.722%	0.42599	0.982
TCGA_L9_A444_01A	18	0.996	3.845	21.361%	1.545	10.232%	0.32368	0.996
TCGA_MP_A4T4_01A	5	0.784	5.127	102.54%	1.642	62.062%	1.37662	0.772
TCGA_MP_A4TF_01A	9	0.899	5.818	64.644%	2.391	47.82%	1.04561	0.895
TCGA_MP_A4TH_01A	1	1.0	0.039	3.9%	0.02	2.0%	0.01985	1.0
TCGA_NJ_A4YQ_01A	17	0.977	8.647	50.865%	1.877	21.39%	0.40524	0.976
TCGA_NJ_A55O_01A	4	0.915	2.006	50.15%	0.992	40.498%	0.8918	0.911
TCGA_O1_A52J_01A	3	0.948	3.164	105.467%	1.196	53.487%	0.75947	0.957
