Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_55_8510_01A	7	0.885	6.473	92.471%	1.573	52.433%	0.68415	0.884
TCGA_55_8511_01A	10	0.902	9.618	96.18%	2.321	47.377%	0.89174	0.899
TCGA_55_8616_01A	16	0.919	14.181	88.631%	3.782	48.825%	1.29981	0.916
TCGA_55_A48X_01A	18	0.962	10.788	59.933%	2.335	27.144%	0.7229	0.96
TCGA_55_A492_01A	3	0.257	5.572	185.733%	2.166	96.866%	3.03719	0.213
TCGA_55_A493_01A	7	0.7	8.845	126.357%	2.558	85.267%	2.164	0.682
TCGA_55_A494_01A	5	0.628	5.703	114.06%	1.746	78.083%	1.51446	0.594
TCGA_62_A46O_01A	18	0.99	6.868	38.156%	1.764	14.403%	0.40293	0.989
TCGA_62_A46R_01A	1	0.731	1.583	158.3%	0.815	81.5%	1.56763	0.753
TCGA_64_1679_01A	6	0.784	6.242	104.033%	1.757	62.119%	1.24349	0.768
TCGA_64_5781_01A	12	0.914	8.465	70.542%	1.938	41.318%	0.63095	0.906
TCGA_67_3770_01A	3	0.721	3.282	109.4%	1.211	69.917%	1.80082	0.708
TCGA_67_3774_01A	1	0.998	0.409	40.9%	0.21	21.0%	0.22909	0.999
TCGA_67_6217_01A	5	0.971	1.961	39.22%	0.984	23.866%	0.63202	0.971
TCGA_69_7973_01A	7	0.739	7.834	111.914%	2.241	67.569%	1.16085	0.72
TCGA_69_7974_01A	12	0.954	7.987	66.558%	2.036	31.416%	0.90805	0.951
TCGA_69_7979_01A	33	0.985	15.039	45.573%	3.297	17.598%	0.38268	0.984
TCGA_69_7980_01A	22	0.88	16.239	73.814%	4.831	49.828%	0.59776	0.873
TCGA_73_4662_01A	2	0.998	0.819	40.95%	0.42	21.0%	0.22909	0.999
TCGA_73_4666_01A	7	0.818	6.887	98.386%	2.242	57.888%	1.03038	0.809
TCGA_73_4670_01A	5	0.97	2.008	40.16%	1.008	24.448%	0.79088	0.969
TCGA_73_7498_01A	1	0.044	1.979	197.9%	1.019	101.9%	4.5519	-0.011
TCGA_78_7145_01A	3	0.894	1.988	66.267%	1.075	48.075%	1.5797	0.892
TCGA_78_7146_01A	5	0.79	5.337	106.74%	1.623	61.344%	1.38976	0.779
TCGA_78_7147_01A	2	0.732	2.086	104.3%	0.97	68.589%	1.39981	0.724
TCGA_78_7153_01A	1	0.26	1.874	187.4%	0.966	96.6%	2.7656	0.236
TCGA_78_7158_01A	4	0.95	1.949	48.725%	1.008	31.876%	0.87328	0.949
TCGA_78_7159_01A	11	0.954	7.301	66.373%	1.995	31.157%	0.73734	0.952
TCGA_78_7161_01A	3	0.894	1.99	66.333%	1.076	48.12%	1.64516	0.892
TCGA_78_7220_01A	10	0.817	9.155	91.55%	2.448	57.7%	0.98311	0.801
TCGA_83_5908_01A	4	0.963	2.695	67.375%	1.028	32.508%	0.54345	0.962
TCGA_86_6851_01A	13	0.972	9.423	72.485%	2.61	27.982%	0.76383	0.972
TCGA_86_8056_01A	1	0.998	0.409	40.9%	0.21	21.0%	0.22909	0.999
TCGA_91_6830_01A	3	0.596	3.743	124.767%	1.392	80.367%	1.77711	0.574
TCGA_91_6836_01A	7	0.94	5.637	80.529%	1.581	36.271%	0.83983	0.939
TCGA_91_6847_01A	2	0.228	3.697	184.85%	1.385	97.934%	2.5809	0.174
TCGA_95_7039_01A	17	0.984	8.705	51.206%	2.259	18.383%	0.44958	0.984
TCGA_95_7043_01A	12	0.916	9.623	80.192%	2.492	45.497%	0.62534	0.914
TCGA_95_7948_01A	1	0.731	1.583	158.3%	0.815	81.5%	1.56763	0.753
TCGA_95_A4VK_01A	7	0.719	6.977	99.671%	1.844	69.697%	1.12106	0.686
TCGA_95_A4VN_01A	15	0.974	7.871	52.473%	2.344	22.66%	0.5655	0.973
TCGA_95_A4VP_01A	2	0.722	2.112	105.6%	0.984	69.579%	1.50581	0.713
TCGA_97_7547_01A	5	0.767	5.607	112.14%	1.799	67.996%	1.81984	0.756
TCGA_97_8175_01A	1	0.057	1.973	197.3%	1.015	101.5%	4.29256	0.004
TCGA_97_A4M0_01A	2	0.842	1.834	91.7%	0.813	57.488%	0.81094	0.839
TCGA_97_A4M3_01A	6	0.909	5.193	86.55%	1.493	43.099%	0.91269	0.905
TCGA_99_7458_01A	7	0.962	3.927	56.1%	1.535	29.541%	1.08774	0.961
TCGA_J2_8194_01A	1	0.023	1.989	198.9%	1.023	102.3%	5.17507	-0.034
TCGA_J2_A4AD_01A	10	0.893	8.758	87.58%	2.139	45.604%	1.01019	0.887
TCGA_J2_A4AG_01A	3	0.896	2.519	83.967%	1.036	46.331%	1.07163	0.894
TCGA_L4_A4E5_01A	5	0.91	5.025	100.5%	1.442	54.502%	0.73889	0.918
TCGA_L9_A443_01A	12	0.965	8.707	72.558%	2.277	30.428%	0.62173	0.964
TCGA_L9_A444_01A	18	0.995	6.062	33.678%	1.695	11.225%	0.33416	0.995
TCGA_MP_A4T4_01A	5	0.768	5.599	111.98%	1.797	67.92%	1.64102	0.757
TCGA_MP_A4TF_01A	9	0.856	8.648	96.089%	2.629	52.58%	1.41847	0.85
TCGA_MP_A4TH_01A	1	0.998	0.409	40.9%	0.21	21.0%	0.22909	0.999
TCGA_NJ_A4YQ_01A	17	0.948	11.951	70.3%	2.804	31.955%	0.63951	0.945
TCGA_NJ_A55O_01A	4	0.857	3.784	94.6%	1.285	52.46%	1.20962	0.852
TCGA_O1_A52J_01A	3	0.896	2.519	83.967%	1.036	46.331%	1.07163	0.894
